Date,Company,Country,Weight,Liquidity,AvgDailyValue30d,TradeCount30,Rank,Price,Trading Days (90d),Participation,Regime,RawLiquidity,NormLiquidity,AdjLiquidity
2017-03-31 00:00:00,GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),NIGERIA,0.054838147,9.663269916,268331474.6,22,3,24.9,90,0.733333333,MID,144302704.1,9.663269916,9.663269916
2017-03-31 00:00:00,SAFARICOM KENYA (KENYA),KENYA,0.049584038,8.737420388,242622312.8,22,4,18,90,0.733333333,MID,130476888.2,8.737420388,8.737420388
2017-03-31 00:00:00,BANK OF AFRICA BUKINA FASO (BURKINA FASO),BURKINA FASO,0.019990018,7.572017623,60785261.5,22,5,205000,90,0.733333333,LOW,32688962.85,7.572017623,7.572017623
2017-03-31 00:00:00,NIGERIAN BREWERIES (NIGERIA),NIGERIA,0.041282668,7.274599629,202002434.2,22,6,127,90,0.733333333,MID,108632420.2,7.274599629,7.274599629
2017-03-31 00:00:00,CORONATION (NAMIBIA),NAMIBIA,0.018939588,7.174125389,63206596.94,21,7,63.24,90,0.7,LOW,30971232.5,7.174125389,7.174125389
2017-03-31 00:00:00,SGB IVORY COAST (IVORY COAST),IVORY COAST,0.016348588,6.192680652,49712471.83,22,8,155000,90,0.733333333,LOW,26734262.63,6.192680652,6.192680652
2017-03-31 00:00:00,NESTLÉ NIGERIA (NIGERIA),NIGERIA,0.031486256,5.54833093,154067084.2,22,9,750,90,0.733333333,MID,82853854.17,5.54833093,5.54833093
2017-03-31 00:00:00,BANK OF AFRICA BENIN (BENIN),BENIN,0.013952909,5.285221646,42427738,22,10,220000,90,0.733333333,LOW,22816694.66,5.285221646,5.285221646
2017-03-31 00:00:00,PPC (SOUTH AFRICA),SOUTH AFRICA,0.029968734,5.280921731,2369089860,21,11,651,90,0.7,HIGH,1160854031,5.280921731,5.280921731
2017-03-31 00:00:00,ONATEL BURKINA FASO (BURKINA FASO),BURKINA FASO,0.013916641,5.271483511,42317453.5,22,12,11000,90,0.733333333,LOW,22757386.1,5.271483511,5.271483511
2017-03-31 00:00:00,BANK OF AFRICA IVORY COAST (IVORY COAST),IVORY COAST,0.012432675,4.709372069,37805037.83,22,13,177000,90,0.733333333,LOW,20330709.23,4.709372069,4.709372069
2017-03-31 00:00:00,BANK OF KIGALI RWANDA (RWANDA),RWANDA,0.011376586,4.309336257,34593703.33,22,14,250,90,0.733333333,LOW,18603724.9,4.309336257,4.309336257
2017-03-31 00:00:00,BLUE LABEL TELECOMS (SOUTH AFRICA),SOUTH AFRICA,0.023761131,4.187052912,1878366146,21,15,1782,90,0.7,HIGH,920399411.4,4.187052912,4.187052912
2017-03-31 00:00:00,CIE BENIN (BENIN),BENIN,0.010440805,3.954871916,31748199.17,22,16,74000,90,0.733333333,LOW,17073476,3.954871916,3.954871916
2017-03-31 00:00:00,BANK OF AFRICA MALI (MALI),MALI,0.010359414,3.924041619,31500705.33,22,17,53000,90,0.733333333,LOW,16940379.31,3.924041619,3.924041619
2017-03-31 00:00:00,BANK OF AFRICA NIGER (NIGER),NIGER,0.010184076,3.85762565,30967543.33,22,18,97000,90,0.733333333,LOW,16653656.64,3.85762565,3.85762565
2017-03-31 00:00:00,EFG HOLDING EGYPT (EGYPT),EGYPT,0.021573948,3.801639906,115857794.5,21,19,26.08,90,0.7,MID,56770319.29,3.801639906,3.801639906
2017-03-31 00:00:00,GUINNESS NIGERIA (NIGERIA),NIGERIA,0.020932463,3.688601,102425757.9,22,20,60.51,90,0.733333333,MID,55082296.5,3.688601,3.688601
2017-03-31 00:00:00,SEPLAT ENERGY NIGERIA (NIGERIA),NIGERIA,0.020556033,3.622268578,100583826.9,22,21,396,90,0.733333333,MID,54091746.93,3.622268578,3.622268578
2017-03-31 00:00:00,UNITED BANK FOR AFRICA NIGERIA (NIGERIA),NIGERIA,0.020056117,3.534176127,98137659.38,22,22,5.77,90,0.733333333,MID,52776252.38,3.534176127,3.534176127
2017-03-31 00:00:00,NASPERS (SOUTH AFRICA),SOUTH AFRICA,0.018190794,3.205479474,1438019593,21,23,305.63,90,0.7,HIGH,704629600.7,3.205479474,3.205479474
2017-03-31 00:00:00,SOLIBRA IVORY COAST (IVORY COAST),IVORY COAST,0.00760714,2.881508228,23131646,22,24,165000,90,0.733333333,LOW,12439685.18,2.881508228,2.881508228
2017-03-31 00:00:00,COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),EGYPT,0.014798221,2.607659272,79470349.48,21,25,75.53,90,0.7,MID,38940471.24,2.607659272,2.607659272
2017-03-31 00:00:00,BANK OF AFRICA SENEGAL (SENEGAL),SENEGAL,0.006823342,2.584613354,20748287.5,22,26,74450,90,0.733333333,LOW,11157967.94,2.584613354,2.584613354
2017-03-31 00:00:00,SITAB IVORY COAST (IVORY COAST),IVORY COAST,0.006403836,2.425708778,19472662.33,22,27,106500,90,0.733333333,LOW,10471965.08,2.425708778,2.425708778
2017-03-31 00:00:00,REINET INVEST (SOUTH AFRICA),SOUTH AFRICA,0.012090724,2.130559331,955796500,21,28,291.6,90,0.7,HIGH,468340285,2.130559331,2.130559331
2017-03-31 00:00:00,PRESCO PLC NIGERIA (NIGERIA),NIGERIA,0.011809338,2.080975224,57784906.69,22,29,47,90,0.733333333,MID,31075438.71,2.080975224,2.080975224
2017-03-31 00:00:00,DANGOTE CEMENT NIGERIA (NIGERIA),NIGERIA,0.011453821,2.018328012,56045307.28,22,30,165,90,0.733333333,MID,30139920.8,2.018328012,2.018328012
2017-03-31 00:00:00,EQUITY GROUP HOLDINGS KENYA (KENYA),KENYA,0.011140059,1.963038608,54510020.83,22,31,33,90,0.733333333,MID,29314277.87,1.963038608,1.963038608
2017-03-31 00:00:00,VIVO ENERGY IVORY COAST (IVORY COAST),IVORY COAST,0.005085746,1.92642949,15464639.17,22,32,2000,90,0.733333333,LOW,8316539.285,1.92642949,1.92642949
2017-03-31 00:00:00,GRINDROD (SOUTH AFRICA),SOUTH AFRICA,0.01064888,1.876485844,841815844.3,21,33,976,90,0.7,HIGH,412489763.7,1.876485844,1.876485844
2017-03-31 00:00:00,KCB GROUP KENYA (KENYA),KENYA,0.010197333,1.796916605,49897114.17,22,34,34.75,90,0.733333333,MID,26833559.17,1.796916605,1.796916605
2017-03-31 00:00:00,FIRST HOLDCO NIGERIA (NIGERIA),NIGERIA,0.010014325,1.764668011,49001629.24,22,35,3.05,90,0.733333333,MID,26351987.28,1.764668011,1.764668011
2017-03-31 00:00:00,EAST AFRICAN BREWERIES KENYA (KENYA),KENYA,0.009723737,1.713462317,47579740,22,36,227,90,0.733333333,MID,25587326.84,1.713462317,1.713462317
2017-03-31 00:00:00,MTN GROUP (SOUTH AFRICA),SOUTH AFRICA,0.009524348,1.678327131,752919280,21,37,122,90,0.7,HIGH,368930447.2,1.678327131,1.678327131
2017-03-31 00:00:00,STANDARD BANK GROUP (SOUTH AFRICA),SOUTH AFRICA,0.009466683,1.668165632,748360700,21,38,143.75,90,0.7,HIGH,366696743,1.668165632,1.668165632
2017-03-31 00:00:00,TALAAT MOUSTAFA GROUP EGYPT (EGYPT),EGYPT,0.008744715,1.540944468,46961425.03,21,39,9.18,90,0.7,MID,23011098.27,1.540944468,1.540944468
2017-03-31 00:00:00,PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),EGYPT,0.008244121,1.452732595,44273102.79,21,40,3.24,90,0.7,MID,21693820.37,1.452732595,1.452732595
2017-03-31 00:00:00,FIRSTRAND (SOUTH AFRICA),SOUTH AFRICA,0.007540173,1.328686813,596066106.7,21,41,45.42,90,0.7,HIGH,292072392.3,1.328686813,1.328686813
2017-03-31 00:00:00,ANGLO AMERICAN (SOUTH AFRICA),SOUTH AFRICA,0.007297673,1.285954939,576896034.9,21,42,197.64,90,0.7,HIGH,282679057.1,1.285954939,1.285954939
2017-03-31 00:00:00,UNILEVER NIGERIA (NIGERIA),NIGERIA,0.007169533,1.263374792,35081625.97,22,43,35,90,0.733333333,MID,18866118.86,1.263374792,1.263374792
2017-03-31 00:00:00,BRITISH AMERICAN TOBACCO (SOUTH AFRICA),SOUTH AFRICA,0.007036029,1.239849421,556212502.6,21,44,881.44,90,0.7,HIGH,272544126.3,1.239849421,1.239849421
2017-03-31 00:00:00,SOGB IVORY COAST (IVORY COAST),IVORY COAST,0.003252918,1.232172615,9891410.5,22,45,33000,90,0.733333333,LOW,5319380.758,1.232172615,1.232172615
2017-03-31 00:00:00,ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),EGYPT,0.006682607,1.177571483,35887363.92,21,46,0.74,90,0.7,MID,17584808.32,1.177571483,1.177571483
2017-03-31 00:00:00,STANBIC IBTC HOLDINGS NIGERIA (NIGERIA),NIGERIA,0.006622544,1.166987488,32405125.42,22,47,17.78,90,0.733333333,MID,17426756.33,1.166987488,1.166987488
2017-03-31 00:00:00,PALM IVORY COAST (IVORY COAST),IVORY COAST,0.002832014,1.072738346,8611533.167,22,48,13100,90,0.733333333,LOW,4631091.17,1.072738346,1.072738346
2017-03-31 00:00:00,ABSA (SOUTH AFRICA),SOUTH AFRICA,0.005838131,1.028762693,461516263.3,21,49,139.51,90,0.7,HIGH,226142969,1.028762693,1.028762693
2017-03-31 00:00:00,SHOPRITE HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,0.005803004,1.022572674,458739340.5,21,50,193.6,90,0.7,HIGH,224782276.8,1.022572674,1.022572674
2017-03-31 00:00:00,TOTALENERGIES MARKETING IVORY COAST (IVORY COAST),IVORY COAST,0.002664434,1.009260796,8101959.667,22,51,16000,90,0.733333333,LOW,4357053.865,1.009260796,1.009260796
2017-03-31 00:00:00,LAFARGE AFRICA NIGERIA (NIGERIA),NIGERIA,0.005674906,1,27768185.81,22,52,42.99,90,0.733333333,MID,14933113.26,1,1
