Company,Country,ObservationDate,ImplementationDate,PassedDividendGate,PassedTradingDays,PassedADV,PassedCoverage,PassedNonZeroDays,RankAtSelection,RankAtImplementation,Selected,RejectReason,Dividend_Status,CoveragePct,ValidObservationCount,TradingDays90d,NonZeroVolumeDays90d,AvgDailyValue30dUSD
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
GUINNESS NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
HONEYWELL FLOUR MILLS NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
INTERNATIONAL BREWERIES NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
JAIZ BANK NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
JULIUS BERGER NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
LAFARGE AFRICA NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
MTN NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
NASCON ALLIED INDUSTRIES NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
NESTLE NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
NIGERIAN BREWERIES (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
OANDO PLC NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,ZERO_CONFIRMED,0.03296703296703297,3.0,,,
OKOMU OIL PALM NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
PRESCO PLC NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
SEPLAT ENERGY NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
STANBIC IBTC HOLDINGS NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
STERLING FINANCIAL HOLDINGS NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
TOTALENERGIES MARKETING NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
TRANSCORP HOTELS NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
TRANSCORP PLC NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
TRANSCORP POWER NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
UPDC PLC NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
UNILEVER NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
WEMA BANK NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
ZENITH BANK NIGERIA (NIGERIA),NIGERIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
BANK OF KIGALI RWANDA (RWANDA),RWANDA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.01098901098901099,1.0,,,
BRALIRWA RWANDA (RWANDA),RWANDA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.02197802197802198,2.0,,,
CIMERWA RWANDA (RWANDA),RWANDA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
IM BANK (RWANDA),RWANDA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
MTN RWANDA (RWANDA),RWANDA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
BANK OF AFRICA SENEGAL (SENEGAL),SENEGAL,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.02197802197802198,2.0,,,
SONATEL SENEGAL (SENEGAL),SENEGAL,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
TOTALENERGIES MARKETING SENEGAL (SENEGAL),SENEGAL,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
AECI (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
ABSA (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
ANGLO AMERICAN (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
ARCELORMITTAL SOUTH AFRICA LIMITED (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
AVI (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
BHP (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
BID CORP (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.15384615384615385,14.0,,,
BID CORPORATION (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.15384615384615385,14.0,,,
BIDVEST (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
BLUE LABEL TELECOMS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
CAPITEC BANK (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
CHOPPIES ENTERPRISES LIMITED (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
CLICKS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
DISCHEM PHARMACIES (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
DISCOVERY HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
EXXARO RESOURCES (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
FIRSTRAND (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
FOSCHINI (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
GLENCORE (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
GOLD FIELDS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
GRINDROD (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
GROWTHPOINT PROPERTIES (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
HYPROP INVESTMENTS LTD (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
HULAMIN LIMITED (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6593406593406593,60.0,,,
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
INVESTEC (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
KAP LTD (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
KUMBA IRON ORE (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
LIFE HEALTHCARE (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
MTN GROUP (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
MONDI (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
MOTUS HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
MR PRICE (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
NASPERS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
NEDBANK LIMITED (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
NETCARE LTD (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
NINETY ONE (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
OMNIA HOLDINGS LTD (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
OUTSURANCE (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
OLD MUTUAL (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
PPC (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
PSG KONSULT (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
PEPKOR HOLDINGS LTD (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
PICK N PAY STORES (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
PROSUS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
QUILTER (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
RAUBEX (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
REDEFINE PROPERTIES (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
REINET INVEST (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
REMGRO (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
SPAR (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
SANLAM (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
SANTAM (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
SHOPRITE HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
SIBANYE STILLWATER (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
STANDARD BANK GROUP (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
SUN INTERNATIONAL LTD (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
THUNGELA RESOURSES (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
TIGER BRANDS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
TRANSPACO (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.43956043956043955,40.0,,,
TRUWORTHS INT (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
TSOGO SUN GAMING (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
VODACOM (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
WOOLWORTHS HOLDINGS (SOUTH AFRICA),SOUTH AFRICA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.6263736263736264,57.0,,,
AFRIPRISE INVESTMENT TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
CRDB BANK PLC TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
DCB COMMERCIAL BANK PLC TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
DAR ES SALAAM STOCK EXCHANGE PLC (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
KCB GROUP TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
MAENDELEO BANK TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
MKOMBOZI COMMERCIAL BANK TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
MUCOBA BANK TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
MWALIMU COMMERCIAL BANK TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
NMB BANK TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
NATIONAL INVESTMENT COMPANY TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
PRECISION AIR SERVICES TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
SWISSPORT TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
TANZANIA TEA PACKERS (TANZANIA),TANZANIA,2016-03-31,2016-04-30,False,False,False,False,False,,,False,FAILED_DIVIDEND_GATE,MISSING_SOURCE_ASSUMED_ZERO,,,,,
TOL GASES TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
TANGA CEMENT TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.02197802197802198,2.0,,,
TANZANIA BREWERIES LTD (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.02197802197802198,2.0,,,
TANZANIA CIGARETTE COMPANY (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
TANZANIA PORTLAND CEMENT (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
VODACOM TANZANIA (TANZANIA),TANZANIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
ORAGROUP TOGO (TOGO),TOGO,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
AMEN BANK TUNISIA (TUNISIA),TUNISIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
ATTIJARI BANK TUNISIA (TUNISIA),TUNISIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
BIAT TUNISIA (TUNISIA),TUNISIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
BANQUE NATIONALE AGRICOLE TUNISIA (TUNISIA),TUNISIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
BANQUE DE TUNISIE TUNISIA (TUNISIA),TUNISIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
DELICE HOLDING TUNISIA (TUNISIA),TUNISIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
ONE TECH HOLDING TUNISIA (TUNISIA),TUNISIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.02197802197802198,2.0,,,
POULINA GROUP HOLDING TUNISIA (TUNISIA),TUNISIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
SOCIETE FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),TUNISIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.03296703296703297,3.0,,,
SOCIETE DE FABRICATION DES BOISSONS DE TUNISIE SOCIETE ANONYME (TUNISIA),TUNISIA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
AIRTEL UGANDA (UGANDA),UGANDA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
BANK OF BARODA UGANDA (UGANDA),UGANDA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.0,0.0,,,
BRITISH AMERICAN TOBACCO UGANDA (UGANDA),UGANDA,2016-03-31,2016-04-30,True,False,False,False,False,,,False,INSUFFICIENT_VALID_HISTORY,OK,0.01098901098901099,1.0,,,
