Date,Index Level
2019-11-26,682.07
2019-11-27,682.62
2019-11-28,684.2
2019-11-29,687.07
2019-12-02,685.22
2019-12-03,683.71
2019-12-04,684.84
2019-12-05,684.87
2019-12-06,686.99
2019-12-09,683.94
2019-12-10,684.15
2019-12-11,684.76
2019-12-12,686.64
2019-12-13,688.2
2019-12-16,689.03
2019-12-17,692.69
2019-12-18,696.77
2019-12-19,702.0
2019-12-20,705.64
2019-12-23,708.96
2019-12-24,709.7
2019-12-25,707.44
2019-12-26,709.01
2019-12-27,712.29
2019-12-30,715.05
2019-12-31,721.0
2020-01-01,721.0
2020-01-02,717.19
2020-01-03,718.99
2020-01-06,715.41
2020-01-07,714.28
2020-01-08,724.75
2020-01-09,738.41
2020-01-10,736.62
2020-01-13,737.15
2020-01-14,737.66
2020-01-15,735.31
2020-01-16,738.47
2020-01-17,739.05
2020-01-20,742.88
2020-01-21,740.37
2020-01-22,743.97
2020-01-23,741.86
2020-01-24,741.62
2020-01-27,738.96
2020-01-28,733.63
2020-01-29,732.86
2020-01-30,734.99
2020-01-31,734.87
2020-02-03,727.58
2020-02-04,729.6
2020-02-05,730.27
2020-02-06,733.06
2020-02-07,730.6
2020-02-10,726.08
2020-02-11,723.67
2020-02-12,719.69
2020-02-13,721.95
2020-02-14,722.88
2020-02-17,722.23
2020-02-18,717.92
2020-02-19,717.16
2020-02-20,716.39
2020-02-21,720.66
2020-02-24,714.3
2020-02-25,711.0
2020-02-26,703.92
2020-02-27,700.75
2020-02-28,691.35
2020-03-02,680.75
2020-03-03,682.97
2020-03-04,677.91
2020-03-05,681.02
2020-03-06,673.64
2020-03-09,625.64
2020-03-10,636.94
2020-03-11,629.9
2020-03-12,603.48
2020-03-13,592.92
2020-03-16,546.33
2020-03-17,537.14
2020-03-18,524.98
2020-03-19,527.45
2020-03-20,532.28
2020-03-23,538.75
2020-03-24,537.29
2020-03-25,532.6
2020-03-26,531.44
2020-03-27,532.63
2020-03-30,522.75
2020-03-31,521.42
2020-04-01,516.38
2020-04-02,516.08
2020-04-03,514.22
2020-04-06,501.93
2020-04-07,506.97
2020-04-08,517.4
2020-04-09,528.66
2020-04-10,531.32
2020-04-13,529.37
2020-04-14,535.88
2020-04-15,536.4
2020-04-16,530.16
2020-04-17,532.57
2020-04-20,537.63
2020-04-21,527.7
2020-04-22,526.0
2020-04-23,530.86
2020-04-24,530.94
2020-04-27,534.07
2020-04-28,538.34
2020-04-29,547.92
2020-04-30,550.42
2020-05-01,551.0
2020-05-04,547.34
2020-05-05,557.39
2020-05-06,565.74
2020-05-07,563.86
2020-05-08,559.02
2020-05-11,559.7
2020-05-12,559.05
2020-05-13,552.63
2020-05-14,551.88
2020-05-15,554.37
2020-05-18,561.24
2020-05-19,564.48
2020-05-20,564.77
2020-05-21,562.79
2020-05-22,565.79
2020-05-25,566.51
2020-05-26,568.23
2020-05-27,573.6
2020-05-28,569.22
2020-05-29,571.54
2020-06-01,572.52
2020-06-02,578.05
2020-06-03,580.81
2020-06-04,586.99
2020-06-05,583.36
2020-06-08,594.62
2020-06-09,594.49
2020-06-10,591.89
2020-06-11,590.93
2020-06-12,587.8
2020-06-15,583.98
2020-06-16,590.96
2020-06-17,597.22
2020-06-18,595.86
2020-06-19,594.36
2020-06-22,591.29
2020-06-23,588.41
2020-06-24,586.74
2020-06-25,580.29
2020-06-26,578.18
2020-06-29,577.08
2020-06-30,576.28
2020-07-01,576.64
2020-07-02,574.66
2020-07-03,576.55
2020-07-06,579.46
2020-07-07,574.92
2020-07-08,578.91
2020-07-09,575.84
2020-07-10,574.73
2020-07-13,575.68
2020-07-14,571.75
2020-07-15,570.26
2020-07-16,568.95
2020-07-17,567.82
2020-07-20,565.67
2020-07-21,568.59
2020-07-22,566.4
2020-07-23,569.94
2020-07-24,571.88
2020-07-27,579.04
2020-07-28,575.25
2020-07-29,576.22
2020-07-30,575.49
2020-07-31,576.1
2020-08-03,573.52
2020-08-04,574.49
2020-08-05,577.99
2020-08-06,583.8
2020-08-07,586.23
2020-08-10,586.84
2020-08-11,585.61
2020-08-12,587.94
2020-08-13,590.0
2020-08-14,589.81
2020-08-17,596.13
2020-08-18,594.34
2020-08-19,596.04
2020-08-20,596.09
2020-08-21,595.96
2020-08-24,601.28
2020-08-25,604.75
2020-08-26,606.07
2020-08-27,606.81
2020-08-28,608.27
2020-08-31,610.43
2020-09-01,613.18
2020-09-02,611.94
2020-09-03,612.15
2020-09-04,608.9
2020-09-07,608.08
2020-09-08,603.49
2020-09-09,605.69
2020-09-10,612.03
2020-09-11,611.97
2020-09-14,609.99
2020-09-15,608.66
2020-09-16,608.81
2020-09-17,605.36
2020-09-18,606.65
2020-09-21,605.5
2020-09-22,606.04
2020-09-23,605.72
2020-09-24,604.33
2020-09-25,606.23
2020-09-28,607.73
2020-09-29,608.65
2020-09-30,609.69
2020-10-01,609.06
2020-10-02,611.0
2020-10-05,613.51
2020-10-06,624.57
2020-10-07,626.59
2020-10-08,623.22
2020-10-09,625.11
2020-10-12,624.98
2020-10-13,623.1
2020-10-14,627.44
2020-10-15,625.67
2020-10-16,627.56
2020-10-19,624.54
2020-10-20,625.81
2020-10-21,625.82
2020-10-22,627.29
2020-10-23,629.67
2020-10-26,616.99
2020-10-27,618.77
2020-10-28,621.13
2020-10-29,619.78
2020-10-30,625.28
2020-11-02,624.08
2020-11-03,627.31
2020-11-04,626.6
2020-11-05,631.44
2020-11-06,635.4
2020-11-09,644.78
2020-11-10,651.64
