Date,Country,Weight
2025-06-30,SENEGAL,0.022970866513980323
2025-06-30,SOUTH AFRICA,0.4
2025-06-30,TANZANIA,0.1170102338873
2025-06-30,UGANDA,0.004471946931235935
2025-07-31,EGYPT,0.1430926143212195
2025-07-31,KENYA,0.011175288608411625
2025-07-31,MALAWI,0.018473066131434526
2025-07-31,NIGER,0.006200906321757484
2025-07-31,NIGERIA,0.3154991225717081
2025-07-31,SENEGAL,0.01891309710328224
2025-07-31,SOUTH AFRICA,0.4
2025-07-31,TANZANIA,0.07905680620596058
2025-07-31,UGANDA,0.007589098736226064
2025-08-31,EGYPT,0.14319262445115796
2025-08-31,KENYA,0.007492433157573501
2025-08-31,MALAWI,0.02017432301492537
2025-08-31,NIGER,0.003964258701813773
2025-08-31,NIGERIA,0.34610606437658237
2025-08-31,SENEGAL,0.013542710146265636
2025-08-31,SOUTH AFRICA,0.4
2025-08-31,TANZANIA,0.058025729867004994
2025-08-31,UGANDA,0.007501856284676446
2025-09-30,EGYPT,0.10068497828951083
2025-09-30,KENYA,0.016297247951115614
2025-09-30,MALAWI,0.02956666392994614
2025-09-30,NIGER,0.0035339957224091384
2025-09-30,NIGERIA,0.38907058002425204
2025-09-30,SENEGAL,0.016961878234971004
2025-09-30,SOUTH AFRICA,0.39999999999999997
2025-09-30,TANZANIA,0.037926334342472855
2025-09-30,UGANDA,0.0059583215053221564
2025-10-31,EGYPT,0.11841892649442333
2025-10-31,KENYA,0.008885410297489977
2025-10-31,MALAWI,0.023040363531615756
2025-10-31,NIGER,0.0030976447319066387
2025-10-31,NIGERIA,0.3904838443098833
2025-10-31,SENEGAL,0.02272760402004674
2025-10-31,SOUTH AFRICA,0.4
2025-10-31,TANZANIA,0.02835895329462385
2025-10-31,UGANDA,0.004987253320010526
2025-11-30,EGYPT,0.149449178583311
2025-11-30,KENYA,0.009385755191398724
2025-11-30,MALAWI,0.019382511083111224
2025-11-30,NIGER,0.004256446706969754
2025-11-30,NIGERIA,0.35681875489563797
2025-11-30,SENEGAL,0.01829087626629242
2025-11-30,SOUTH AFRICA,0.39999999999999997
2025-11-30,TANZANIA,0.03328335599472416
2025-11-30,UGANDA,0.009133121278554791
2025-12-31,EGYPT,0.18951169095449
2025-12-31,KENYA,0.012577805724051027
2025-12-31,MALAWI,0.01758947544743631
2025-12-31,NIGER,0.0020874908240438917
2025-12-31,NIGERIA,0.30986621056618596
2025-12-31,SENEGAL,0.020512008126188752
2025-12-31,SOUTH AFRICA,0.4
2025-12-31,TANZANIA,0.03505790532800561
2025-12-31,UGANDA,0.012797413029598456
2026-01-31,EGYPT,0.14966577157717448
2026-01-31,KENYA,0.011319434534135347
2026-01-31,MALAWI,0.012424314736687194
2026-01-31,NIGERIA,0.34764655702800623
2026-01-31,SENEGAL,0.016260150374475105
2026-01-31,SOUTH AFRICA,0.4
2026-01-31,TANZANIA,0.050602426316083624
2026-01-31,UGANDA,0.012081345433438036
2026-02-28,EGYPT,0.15218470169130374
2026-02-28,KENYA,0.009620928037412466
2026-02-28,MALAWI,0.013679121749446077
2026-02-28,NIGER,0.0023322626398716113
2026-02-28,NIGERIA,0.32218288501702325
2026-02-28,SENEGAL,0.014344260556905544
2026-02-28,SOUTH AFRICA,0.4
2026-02-28,TANZANIA,0.07491717194114124
2026-02-28,UGANDA,0.010738668366896076
2026-03-25,EGYPT,0.15266900841203754
2026-03-25,KENYA,0.010464412530959083
2026-03-25,MALAWI,0.014201526104738302
2026-03-25,NIGER,0.003860354448637742
2026-03-25,NIGERIA,0.30459636027792913
2026-03-25,SENEGAL,0.019142474964642324
2026-03-25,SOUTH AFRICA,0.39999999999999997
2026-03-25,TANZANIA,0.08643887359640945
2026-03-25,UGANDA,0.008626989664646458
